Backbone,oxidised_smiles,Position,Functional Group,reduced_smiles
C1(C2=NC=CC=C2)=NC=CC=C1,CNc1cccc(-c2ccccn2)n1,3.0,N(C),CNC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CNc1ccc(-c2ccccn2)nc1,4.0,N(C),CNC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CNc1ccnc(-c2ccccn2)c1,5.0,N(C),CNC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CNc1cccnc1-c1ccccn1,6.0,N(C),CNC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=C(O)CCNc1cccc(-c2ccccn2)n1,3.0,NCCC(=O)(O),O=C(O)CCNC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=C(O)CCNc1ccc(-c2ccccn2)nc1,4.0,NCCC(=O)(O),O=C(O)CCNC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=C(O)CCNc1ccnc(-c2ccccn2)c1,5.0,NCCC(=O)(O),O=C(O)CCNC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=C(O)CCNc1cccnc1-c1ccccn1,6.0,NCCC(=O)(O),O=C(O)CCNC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,COc1cccc(-c2ccccn2)n1,3.0,O(C),COC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,COc1ccc(-c2ccccn2)nc1,4.0,O(C),COC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,COc1ccnc(-c2ccccn2)c1,5.0,O(C),COC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,COc1cccnc1-c1ccccn1,6.0,O(C),COC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CP(C)c1cccc(-c2ccccn2)n1,3.0,P(C)(C),CP(C)C1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CP(C)c1ccc(-c2ccccn2)nc1,4.0,P(C)(C),CP(C)C1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CP(C)c1ccnc(-c2ccccn2)c1,5.0,P(C)(C),CP(C)C1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CP(C)c1cccnc1-c1ccccn1,6.0,P(C)(C),CP(C)C1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CSc1cccc(-c2ccccn2)n1,3.0,S(C),CSC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CSc1ccc(-c2ccccn2)nc1,4.0,S(C),CSC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CSc1ccnc(-c2ccccn2)c1,5.0,S(C),CSC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CSc1cccnc1-c1ccccn1,6.0,S(C),CSC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,[SiH3]c1cccc(-c2ccccn2)n1,3.0,[SiH3],[SiH3]C1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,[SiH3]c1ccc(-c2ccccn2)nc1,4.0,[SiH3],[SiH3]C1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,[SiH3]c1ccnc(-c2ccccn2)c1,5.0,[SiH3],[SiH3]C1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,[SiH3]c1cccnc1-c1ccccn1,6.0,[SiH3],[SiH3]C1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,Sc1cccc(-c2ccccn2)n1,3.0,S,SC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,Sc1ccc(-c2ccccn2)nc1,4.0,S,SC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,Sc1ccnc(-c2ccccn2)c1,5.0,S,SC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,Sc1cccnc1-c1ccccn1,6.0,S,SC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,Fc1cccc(-c2ccccn2)n1,3.0,F,FC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,Fc1ccc(-c2ccccn2)nc1,4.0,F,FC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,Fc1ccnc(-c2ccccn2)c1,5.0,F,FC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,Fc1cccnc1-c1ccccn1,6.0,F,FC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,Brc1cccc(-c2ccccn2)n1,3.0,Br,BrC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,Brc1ccc(-c2ccccn2)nc1,4.0,Br,BrC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,Brc1ccnc(-c2ccccn2)c1,5.0,Br,BrC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,Brc1cccnc1-c1ccccn1,6.0,Br,BrC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CCc1cccc(-c2ccccn2)n1,3.0,CC,CCC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CCc1ccc(-c2ccccn2)nc1,4.0,CC,CCC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CCc1ccnc(-c2ccccn2)c1,5.0,CC,CCC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CCc1cccnc1-c1ccccn1,6.0,CC,CCC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=Cc1cccc(-c2ccccn2)n1,3.0,C(=O),O=CC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=Cc1ccc(-c2ccccn2)nc1,4.0,C(=O),O=CC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=Cc1ccnc(-c2ccccn2)c1,5.0,C(=O),O=CC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=Cc1cccnc1-c1ccccn1,6.0,C(=O),O=CC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,COC(=O)c1cccc(-c2ccccn2)n1,3.0,C(=O)OC,COC(=O)C1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,COC(=O)c1ccc(-c2ccccn2)nc1,4.0,C(=O)OC,COC(=O)C1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,COC(=O)c1ccnc(-c2ccccn2)c1,5.0,C(=O)OC,COC(=O)C1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,COC(=O)c1cccnc1-c1ccccn1,6.0,C(=O)OC,COC(=O)C1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,FC(F)(F)c1cccc(-c2ccccn2)n1,3.0,C(F)(F)(F),FC(F)(F)C1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,FC(F)(F)c1ccc(-c2ccccn2)nc1,4.0,C(F)(F)(F),FC(F)(F)C1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,FC(F)(F)c1ccnc(-c2ccccn2)c1,5.0,C(F)(F)(F),FC(F)(F)C1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,FC(F)(F)c1cccnc1-c1ccccn1,6.0,C(F)(F)(F),FC(F)(F)C1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,NCc1cccc(-c2ccccn2)n1,3.0,CN,NCC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,NCc1ccc(-c2ccccn2)nc1,4.0,CN,NCC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,NCc1ccnc(-c2ccccn2)c1,5.0,CN,NCC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,NCc1cccnc1-c1ccccn1,6.0,CN,NCC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,N#Cc1cccc(-c2ccccn2)n1,3.0,C#N,N#CC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,N#Cc1ccc(-c2ccccn2)nc1,4.0,C#N,N#CC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,N#Cc1ccnc(-c2ccccn2)c1,5.0,C#N,N#CC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,N#Cc1cccnc1-c1ccccn1,6.0,C#N,N#CC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=P(O)(O)c1cccc(-c2ccccn2)n1,3.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=P(O)(O)c1ccc(-c2ccccn2)nc1,4.0,P(=O)(O)O,O=P(O)(O)C1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=P(O)(O)c1ccnc(-c2ccccn2)c1,5.0,P(=O)(O)O,O=P(O)(O)C1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=P(O)(O)c1cccnc1-c1ccccn1,6.0,P(=O)(O)O,O=P(O)(O)C1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=[N+]([O-])c1cccc(-c2ccccn2)n1,3.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,O=[N+]([O-])c1ccc(-c2ccccn2)nc1,4.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=[N+]([O-])c1ccnc(-c2ccccn2)c1,5.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,O=[N+]([O-])c1cccnc1-c1ccccn1,6.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CC(=O)c1cccc(-c2ccccn2)n1,3.0,C(=O)C,CC(=O)C1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CC(=O)c1ccc(-c2ccccn2)nc1,4.0,C(=O)C,CC(=O)C1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CC(=O)c1ccnc(-c2ccccn2)c1,5.0,C(=O)C,CC(=O)C1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CC(=O)c1cccnc1-c1ccccn1,6.0,C(=O)C,CC(=O)C1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,c1ccc(-c2cccc(-c3ccccn3)n2)cc1,3.0,c1ccccc1,C1=CC=C(C2=CC=CC(C3=CC=CC=N3)=N2)C=C1
C1(C2=NC=CC=C2)=NC=CC=C1,c1ccc(-c2ccc(-c3ccccn3)nc2)cc1,4.0,c1ccccc1,C1=CC=C(C2=CC=C(C3=CC=CC=N3)N=C2)C=C1
C1(C2=NC=CC=C2)=NC=CC=C1,c1ccc(-c2ccnc(-c3ccccn3)c2)cc1,5.0,c1ccccc1,C1=CC=C(C2=CC=NC(C3=CC=CC=N3)=C2)C=C1
C1(C2=NC=CC=C2)=NC=CC=C1,c1ccc(-c2cccnc2-c2ccccn2)cc1,6.0,c1ccccc1,C1=CC=C(C2=CC=CN=C2C2=CC=CC=N2)C=C1
C1(C2=NC=CC=C2)=NC=CC=C1,C=Cc1cccc(-c2ccccn2)n1,3.0,C=C,C=CC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,C=Cc1ccc(-c2ccccn2)nc1,4.0,C=C,C=CC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,C=Cc1ccnc(-c2ccccn2)c1,5.0,C=C,C=CC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,C=Cc1cccnc1-c1ccccn1,6.0,C=C,C=CC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CCCc1cccc(-c2ccccn2)n1,3.0,CCC,CCCC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CCCc1ccc(-c2ccccn2)nc1,4.0,CCC,CCCC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CCCc1ccnc(-c2ccccn2)c1,5.0,CCC,CCCC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CCCc1cccnc1-c1ccccn1,6.0,CCC,CCCC1=CC=CN=C1C1=CC=CC=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CCOc1cccc(-c2ccccn2)n1,3.0,OCC,CCOC1=CC=CC(C2=CC=CC=N2)=N1
C1(C2=NC=CC=C2)=NC=CC=C1,CCOc1ccc(-c2ccccn2)nc1,4.0,OCC,CCOC1=CC=C(C2=CC=CC=N2)N=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CCOc1ccnc(-c2ccccn2)c1,5.0,OCC,CCOC1=CC=NC(C2=CC=CC=N2)=C1
C1(C2=NC=CC=C2)=NC=CC=C1,CCOc1cccnc1-c1ccccn1,6.0,OCC,CCOC1=CC=CN=C1C1=CC=CC=N1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,c1ccc2nc3ccccc3nc2c1,,,C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Clc1cccc2nc3ccccc3nc12,1.0,Cl,ClC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Clc1ccc2nc3ccccc3nc2c1,2.0,Cl,ClC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Nc1cccc2nc3ccccc3nc12,1.0,N,NC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Nc1ccc2nc3ccccc3nc2c1,2.0,N,NC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Oc1cccc2nc3ccccc3nc12,1.0,[OH],OC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Oc1ccc2nc3ccccc3nc2c1,2.0,[OH],OC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=S(=O)(O)c1cccc2nc3ccccc3nc12,1.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=S(=O)(O)c1ccc2nc3ccccc3nc2c1,2.0,S(=O)(=O)O,O=S(=O)(O)C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=S(=O)([O-])c1cccc2nc3ccccc3nc12,1.0,S(=O)(=O)[O-],O=S(=O)([O-])C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=S(=O)([O-])c1ccc2nc3ccccc3nc2c1,2.0,S(=O)(=O)[O-],O=S(=O)([O-])C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CN(C)c1cccc2nc3ccccc3nc12,1.0,N(C)(C),CN(C)C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CN(C)c1ccc2nc3ccccc3nc2c1,2.0,N(C)(C),CN(C)C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CNc1cccc2nc3ccccc3nc12,1.0,N(C),CNC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CNc1ccc2nc3ccccc3nc2c1,2.0,N(C),CNC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=C(O)CCNc1cccc2nc3ccccc3nc12,1.0,NCCC(=O)(O),O=C(O)CCNC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=C(O)CCNc1ccc2nc3ccccc3nc2c1,2.0,NCCC(=O)(O),O=C(O)CCNC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,COc1cccc2nc3ccccc3nc12,1.0,O(C),COC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,COc1ccc2nc3ccccc3nc2c1,2.0,O(C),COC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CP(C)c1cccc2nc3ccccc3nc12,1.0,P(C)(C),CP(C)C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CP(C)c1ccc2nc3ccccc3nc2c1,2.0,P(C)(C),CP(C)C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CSc1cccc2nc3ccccc3nc12,1.0,S(C),CSC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CSc1ccc2nc3ccccc3nc2c1,2.0,S(C),CSC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,[SiH3]c1cccc2nc3ccccc3nc12,1.0,[SiH3],[SiH3]C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,[SiH3]c1ccc2nc3ccccc3nc2c1,2.0,[SiH3],[SiH3]C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Sc1cccc2nc3ccccc3nc12,1.0,S,SC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Sc1ccc2nc3ccccc3nc2c1,2.0,S,SC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Fc1cccc2nc3ccccc3nc12,1.0,F,FC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Fc1ccc2nc3ccccc3nc2c1,2.0,F,FC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Brc1cccc2nc3ccccc3nc12,1.0,Br,BrC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,Brc1ccc2nc3ccccc3nc2c1,2.0,Br,BrC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CCc1cccc2nc3ccccc3nc12,1.0,CC,CCC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CCc1ccc2nc3ccccc3nc2c1,2.0,CC,CCC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=Cc1cccc2nc3ccccc3nc12,1.0,C(=O),O=CC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=Cc1ccc2nc3ccccc3nc2c1,2.0,C(=O),O=CC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,COC(=O)c1cccc2nc3ccccc3nc12,1.0,C(=O)OC,COC(=O)C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,COC(=O)c1ccc2nc3ccccc3nc2c1,2.0,C(=O)OC,COC(=O)C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,FC(F)(F)c1cccc2nc3ccccc3nc12,1.0,C(F)(F)(F),FC(F)(F)C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,FC(F)(F)c1ccc2nc3ccccc3nc2c1,2.0,C(F)(F)(F),FC(F)(F)C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,NCc1cccc2nc3ccccc3nc12,1.0,CN,NCC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,NCc1ccc2nc3ccccc3nc2c1,2.0,CN,NCC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,N#Cc1cccc2nc3ccccc3nc12,1.0,C#N,N#CC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,N#Cc1ccc2nc3ccccc3nc2c1,2.0,C#N,N#CC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=P(O)(O)c1cccc2nc3ccccc3nc12,1.0,P(=O)(O)O,O=P(O)(O)C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=P(O)(O)c1ccc2nc3ccccc3nc2c1,2.0,P(=O)(O)O,O=P(O)(O)C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=[N+]([O-])c1cccc2nc3ccccc3nc12,1.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,O=[N+]([O-])c1ccc2nc3ccccc3nc2c1,2.0,[N+](=O)[O-],O=[N+]([O-])C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CC(=O)c1cccc2nc3ccccc3nc12,1.0,C(=O)C,CC(=O)C1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CC(=O)c1ccc2nc3ccccc3nc2c1,2.0,C(=O)C,CC(=O)C1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,c1ccc(-c2cccc3nc4ccccc4nc23)cc1,1.0,c1ccccc1,C1=CC=C(C2=CC=CC3=C2NC2=CC=CC=C2N3)C=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,c1ccc(-c2ccc3nc4ccccc4nc3c2)cc1,2.0,c1ccccc1,C1=CC=C(C2=CC=C3NC4=CC=CC=C4NC3=C2)C=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,C=Cc1cccc2nc3ccccc3nc12,1.0,C=C,C=CC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,C=Cc1ccc2nc3ccccc3nc2c1,2.0,C=C,C=CC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CCCc1cccc2nc3ccccc3nc12,1.0,CCC,CCCC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CCCc1ccc2nc3ccccc3nc2c1,2.0,CCC,CCCC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CCOc1cccc2nc3ccccc3nc12,1.0,OCC,CCOC1=CC=CC2=C1NC1=CC=CC=C1N2
C12=CC=CC=C1N=C3C(C=CC=C3)=N2,CCOc1ccc2nc3ccccc3nc2c1,2.0,OCC,CCOC1=CC=C2NC3=CC=CC=C3NC2=C1
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,c1ccc2cc3nccnc3cc2c1,,,C1=CC=C2C=C3NC=CNC3=CC2=C1
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Clc1cccc2cc3nccnc3cc12,1.0,Cl,ClC1=CC=CC2=CC3=C(C=C12)NC=CN3
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Clc1ccc2cc3nccnc3cc2c1,2.0,Cl,ClC1=CC=C2C=C3NC=CNC3=CC2=C1
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Clc1c2ccccc2cc2nccnc12,6.0,Cl,ClC1=C2C=CC=CC2=CC2=C1NC=CN2
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Clc1cnc2cc3ccccc3cc2n1,10.0,Cl,ClC1=CNC2=CC3=CC=CC=C3C=C2N1
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Nc1cccc2cc3nccnc3cc12,1.0,N,NC1=CC=CC2=CC3=C(C=C12)NC=CN3
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Nc1ccc2cc3nccnc3cc2c1,2.0,N,NC1=CC=C2C=C3NC=CNC3=CC2=C1
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Nc1c2ccccc2cc2nccnc12,6.0,N,NC1=C2C=CC=CC2=CC2=C1NC=CN2
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Nc1cnc2cc3ccccc3cc2n1,10.0,N,NC1=CNC2=CC3=CC=CC=C3C=C2N1
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Oc1cccc2cc3nccnc3cc12,1.0,[OH],OC1=CC=CC2=CC3=C(C=C12)NC=CN3
C12=CC=CC=C1C=C3C(N=CC=N3)=C2,Oc1ccc2cc3nccnc3cc2c1,2.0,[OH],OC1=CC=C2C=C3NC=CNC3=CC2=C1
